rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
beta,0.0351000550712216,22366.05717280627,0.2056835567271284,Other Civilizations,domestic_PIs,494.0
h_A,0.0885455182956007,22344.762621726266,0.1102784958118764,Other Civilizations,domestic_PIs,494.0
p_A,0.0946257345779401,22329.17135160387,0.040425599163113266,Other Civilizations,domestic_PIs,494.0
alpha,0.0334535936134483,22301.86374428397,-0.08191949888644395,Other Civilizations,domestic_PIs,494.0
d,0.0418088008437154,21514.238465250175,-3.610683145618948,Other Civilizations,domestic_PIs,494.0
r,0.0599177820154182,4872.976740399813,1.0101010100981755,Other Western,domestic_active,1601.2173913043478
I0,129.32352941194162,4872.48944272591,0.9999999999999966,Other Western,domestic_active,1601.2173913043478
h_D,0.0932204689466296,4842.254616584136,0.3732736671440042,Other Western,domestic_active,1601.2173913043478
p_D,0.0603470599633108,4841.215433437548,0.351732830772969,Other Western,domestic_active,1601.2173913043478
beta,0.0415044744964978,4834.291840163894,0.20821627135117668,Other Western,domestic_active,1601.2173913043478
h_A,0.1794385429876629,4826.660786084487,0.05003502312481475,Other Western,domestic_active,1601.2173913043478
p_A,0.1094921378768969,4825.738942400437,0.030926472314497036,Other Western,domestic_active,1601.2173913043478
alpha,0.0646854266708447,4815.014520387224,-0.1913760356881641,Other Western,domestic_active,1601.2173913043478
d,0.0442928225810436,4691.865929953003,-2.744076822433831,Other Western,domestic_active,1601.2173913043478
r,0.0599177820154182,2180.1512555130093,1.01010101009818,Other Western,domestic_PIs,372.0
I0,129.32352941194162,2179.933240387519,1.000000000000002,Other Western,domestic_PIs,372.0
p_D,0.0603470599633108,2173.5329922557344,0.7034656615468888,Other Western,domestic_PIs,372.0
h_D,0.0932204689466296,2170.0633889621,0.5427130631807178,Other Western,domestic_PIs,372.0
beta,0.0415044744964978,2163.361275651801,0.23219279962445305,Other Western,domestic_PIs,372.0
h_A,0.1794385429876629,2160.1878911735976,0.08516452079442526,Other Western,domestic_PIs,372.0
p_A,0.1094921378768969,2159.684745829354,0.06185294462911486,Other Western,domestic_PIs,372.0
alpha,0.0646854266708447,2156.5711852917384,-0.08240358968717805,Other Western,domestic_PIs,372.0
d,0.0442928225810436,2084.0329643576997,-3.443222250829079,Other Western,domestic_PIs,372.0
r,0.04199251029376683,307004.82077987073,1.0101010100968424,Sinic,domestic_active,3129.4270557029176
I0,5589.7352941290255,306974.12029780535,0.99999999999998,Sinic,domestic_active,3129.4270557029176
h_D,0.0420745335283189,305140.4379265638,0.39668555995621446,Sinic,domestic_active,3129.4270557029176
p_D,0.0822633925951051,304716.6426711929,0.2572493079655372,Sinic,domestic_active,3129.4270557029176
beta,0.0641019440196072,304251.4326139063,0.10418684217733279,Sinic,domestic_active,3129.4270557029176
h_A,0.113163884488284,304084.1012719002,0.049131824750389304,Sinic,domestic_active,3129.4270557029176
p_A,0.1022586264048038,303982.0954615234,0.015570080724345778,Sinic,domestic_active,3129.4270557029176
alpha,0.022456174363239,303744.5031356984,-0.06260206253335314,Sinic,domestic_active,3129.4270557029176
d,0.0336695344484046,295773.6565523993,-2.685153775140916,Sinic,domestic_active,3129.4270557029176
r,0.04199251029376683,134457.24552484954,1.010101010096865,Sinic,domestic_PIs,658.0
I0,5589.7352941290255,134443.79980030254,0.9999999999999784,Sinic,domestic_PIs,658.0
h_D,0.0420745335283189,134055.53411653967,0.7083180175039577,Sinic,domestic_PIs,658.0
p_D,0.0822633925951051,133797.53593017987,0.5144986159321163,Sinic,domestic_PIs,658.0
beta,0.0641019440196072,133242.32831366072,0.09740262971536602,Sinic,domestic_PIs,658.0
h_A,0.113163884488284,133233.66449374717,0.09089399329949431,Sinic,domestic_PIs,658.0
p_A,0.1022586264048038,133154.12457090916,0.03114016144877381,Sinic,domestic_PIs,658.0
alpha,0.022456174363239,133149.72258066537,0.02783319589675244,Sinic,domestic_PIs,658.0
d,0.0336695344484046,128620.69441341578,-3.3745687413562826,Sinic,domestic_PIs,658.0
r,0.062021296088460076,148552.13202440029,1.010101010098054,United States,domestic_active,1844.0637813211845
I0,3964.9117647116313,148537.2768112022,1.0000000000000067,United States,domestic_active,1844.0637813211845
h_D,0.0937795038931025,147721.09195295672,0.44502368393644914,United States,domestic_active,1844.0637813211845
p_D,0.0723249223382045,147592.28654237353,0.3574406425061352,United States,domestic_active,1844.0637813211845
beta,0.0217896963874402,147258.62370513403,0.13056192704385888,United States,domestic_active,1844.0637813211845
h_A,0.1375820665806193,147099.8297649147,0.022587765227646366,United States,domestic_active,1844.0637813211845
p_A,0.1055556624380875,147083.79685113757,0.011685961140119626,United States,domestic_active,1844.0637813211845
alpha,0.037901752973233,146733.34749005566,-0.2266069861195877,United States,domestic_active,1844.0637813211845
d,0.0459350067675392,143147.2176788177,-2.665046135609364,United States,domestic_active,1844.0637813211845
r,0.062021296088460076,64573.97105621024,1.0101010100980494,United States,domestic_PIs,356.0
I0,3964.9117647116313,64567.51365910652,1.0000000000000064,United States,domestic_PIs,356.0
p_D,0.0723249223382045,64385.242307380075,0.7148812850133065,United States,domestic_PIs,356.0
h_D,0.0937795038931025,64377.381274601255,0.7025846320114179,United States,domestic_PIs,356.0
beta,0.0217896963874402,64028.41721062892,0.15671615320814533,United States,domestic_PIs,356.0
h_A,0.1375820665806193,63953.68278670848,0.03981252182757104,United States,domestic_PIs,356.0
p_A,0.1055556624380875,63943.17260219528,0.023371922280284486,United States,domestic_PIs,356.0
alpha,0.037901752973233,63816.874234962685,-0.1741908204612094,United States,domestic_PIs,356.0
d,0.0459350067675392,61776.13766343291,-3.366421433718481,United States,domestic_PIs,356.0
